Employee ID,Name,Age,Gender,Department,Position,Manager,Contact Information,Emergency Contact,Leave Type,Reason for Leave,Leave Start Date,Leave End Date,Return to Work Date,Duration,Leave Request Date,Approval Status,Leave Approval Date,Notification Method,Substitute/Backup Employee,Training Required,Previous Leave History,Leave Balance,Annual Leave Quota,Remote Work Option,Health Status,Comments from HR,Document Attachment,Cost Center
273dcf04-398c-4b7c-a3ea-8eb5d38dc8f4,Amy Brooks,24,Male,Marketing,Occupational psychologist,John Houston,709.989.7854,(571)929-7193x85321,Annual,Vacation travel,2023-05-13,2023-06-05,2023-06-06,23,2023-05-10,Approved,2023-05-08,Email,Annette Luna,True,4 leaves in the past year,11,28,False,Good,No comments,None,Patterson LLC
b0e7c309-d119-4885-95c1-ab1b348f8a88,Nicolas Anthony,32,Male,Operations,Land/geomatics surveyor,Kim Fernandez,505.309.2901x057,932-633-3340x6614,Annual,Medical treatment,2023-12-11,2023-12-20,2023-12-21,9,2023-12-08,Denied,2023-12-07,Email,Gabrielle Scott,True,2 leaves in the past year,18,24,False,Good,No comments,bad.wav,Perry Group
2387b690-10bc-4397-a320-f9068667c4db,Bryan Hall,51,Female,HR,Phytotherapist,Leah James,601-894-0551x062,001-261-866-1426x936,Maternity,Educational course,2023-07-18,2023-08-14,2023-08-15,27,2023-07-14,Denied,2023-07-17,Phone call,Cody Williams,False,2 leaves in the past year,1,11,False,Good,No comments,work.flac,Clark-Hicks
a06f6240-6be9-4c65-a4ae-87d9535b5721,Sandy Case,43,Male,Marketing,"Designer, fashion/clothing",Ann Martin DVM,411.361.6350,+1-422-655-0488x450,Maternity,Educational course,2023-08-22,2023-09-03,2023-09-04,12,2023-08-21,Approved,2023-08-22,Phone call,Walter Berg,True,5 leaves in the past year,23,12,False,Good,No issues,None,Esparza Ltd
4b151211-8022-4b61-8862-1865eb13c936,Samantha Bradley,24,Other,Sales,"Embryologist, clinical",Mary Gutierrez,545.598.8841x55063,(495)718-0766x1577,Maternity,Educational course,2023-08-29,2023-09-17,2023-09-18,19,2023-08-21,Approved,2023-08-25,Email,Dr. Richard Hurst MD,True,1 leaves in the past year,24,29,True,Good,Reviewed,cell.wav,Banks-Thomas
d81a78b4-210d-4ce1-ac39-e253c252ed1b,Jasmine Smith,48,Other,IT,Geochemist,Connie George,+1-349-865-1208x2935,+1-621-948-7918,Annual,Family obligation,2024-02-27,2024-03-04,2024-03-05,6,2024-02-25,Approved,2024-02-27,Phone call,Angela Carter,False,3 leaves in the past year,1,17,True,Good,Please update contact details,lot.xlsx,Lewis-Taylor
d1ba470f-911d-4c1e-940b-6863b9e299d0,David Rojas,44,Female,IT,Corporate investment banker,Rebecca Robles,641-261-4423x53991,390.835.3265x7015,Annual,Medical treatment,2023-10-23,2023-11-09,2023-11-10,17,2023-10-16,Denied,2023-10-20,Phone call,Kim Perez,False,5 leaves in the past year,22,16,False,Good,No comments,right.js,"Jacobs, Burns and Lam"
c0aca369-98cd-4a8d-ad51-97b7331b0015,Aaron Ellis,21,Male,Sales,Information systems manager,Jessica Smith,(610)777-0602x36347,6024343727,Maternity,Family obligation,2024-04-25,2024-05-14,2024-05-15,19,2024-04-15,Denied,2024-04-22,Email,Jennifer Williams,False,0 leaves in the past year,24,21,False,Good,Requires follow-up,None,Reeves-Knight
3bb224bc-8a97-4443-8b4c-62fe34deff15,Christina Clark,48,Other,Sales,Comptroller,Brian Hart,+1-305-601-3949x0789,+1-624-793-2440x373,Maternity,Medical treatment,2023-05-14,2023-06-07,2023-06-08,24,2023-05-08,Denied,2023-05-10,Phone call,Michelle Sullivan,True,0 leaves in the past year,25,18,False,Good,Reviewed,None,"Patel, Hampton and Welch"
2dfeb35f-909d-4774-9111-e832473dfb5b,Patricia Moore,46,Female,IT,Pharmacologist,Tina Cook,(643)988-5732x08385,(824)520-4239x4116,Annual,Vacation travel,2024-03-30,2024-04-06,2024-04-07,7,2024-03-24,Denied,2024-03-27,Phone call,William Sloan,False,1 leaves in the past year,25,14,True,Good,Requires follow-up,information.wav,"Williams, Moore and Harding"
0e7b732d-6792-4b86-a27e-9efe9fca2208,Jason Myers,51,Male,Sales,Immigration officer,John White,200.249.2878x9343,+1-846-289-9730,Maternity,Vacation travel,2023-07-07,2023-07-22,2023-07-23,15,2023-06-27,Approved,2023-07-04,Email,Jacob Williams,False,4 leaves in the past year,2,14,True,Good,Please update contact details,None,"Rivera, Jones and Barnes"
cac707ca-f275-4e50-9d50-b7b124233b64,Gail Smith,35,Male,HR,Private music teacher,James Hodge,001-876-996-6738x1745,797-315-4967x028,Paternity,Family obligation,2023-10-25,2023-11-03,2023-11-04,9,2023-10-23,Denied,2023-10-22,Email,Elizabeth Cook,True,3 leaves in the past year,3,11,False,Good,No comments,None,Walker-Clayton
dc6b1e7a-2e40-449f-ab7d-b34a2f240402,Jasmine Richardson,38,Female,HR,"Research officer, government",Brandon Garcia,001-996-478-1883x400,(587)285-6799x5768,Sick,Medical treatment,2023-10-04,2023-10-28,2023-10-29,24,2023-09-26,Denied,2023-10-02,Email,Kenneth Johnson,True,4 leaves in the past year,26,20,False,Good,No comments,None,Jackson Group
1b68b32a-2641-4448-8c5b-c0090a667aa4,Jessica Kelley,31,Male,IT,"Journalist, newspaper",David Stout,+1-997-625-7062x0335,598.466.6721x350,Sick,Educational course,2023-10-13,2023-11-09,2023-11-10,27,2023-10-04,Denied,2023-10-10,Email,Lauren Williams,True,4 leaves in the past year,8,13,False,Good,Requires follow-up,None,Kerr-Frey
f53b7b5f-d141-484d-ae0d-9a41e3fdda5e,David Patrick,36,Other,HR,Broadcast engineer,Kristen Jimenez,505.942.0144x845,(672)315-0024x75603,Sick,Medical treatment,2023-06-03,2023-06-29,2023-06-30,26,2023-06-01,Approved,2023-05-30,Email,John Rogers,False,5 leaves in the past year,13,24,True,Good,No comments,group.avi,Kelly Group
ea528a89-f6c2-4152-8863-b532fde21d9c,Denise Thompson,52,Other,Operations,Planning and development surveyor,Claudia Dougherty,+1-903-983-1180x92821,001-656-314-8867x588,Maternity,Vacation travel,2023-06-15,2023-07-07,2023-07-08,22,2023-06-12,Denied,2023-06-13,Email,Richard Rogers,True,2 leaves in the past year,10,24,True,Good,No comments,None,"Harris, Fletcher and Daniel"
eef3fc32-d22a-4067-a6e9-07c2da2d3be0,Craig Mitchell,51,Female,Marketing,Petroleum engineer,William Kent,466-544-8106x386,4494286507,Sick,Medical treatment,2023-12-26,2024-01-16,2024-01-17,21,2023-12-22,Approved,2023-12-21,Email,Mary Villa,False,0 leaves in the past year,7,28,True,Good,Requires follow-up,None,Phillips and Sons
262837a1-7ab6-4691-94c7-1810d1d9ad63,Whitney Kane,52,Male,Sales,Public house manager,Jason Johnson,217-614-4385,(652)568-8840,Paternity,Family obligation,2023-08-15,2023-08-29,2023-08-30,14,2023-08-08,Denied,2023-08-15,Phone call,Christopher Owen,False,1 leaves in the past year,19,27,True,Good,No comments,None,"Green, Cervantes and Holder"
acab050c-d9a0-4f0a-b1f3-97d03aabb92c,Jonathan Nunez,53,Male,IT,Field seismologist,Stephanie Diaz,(296)630-0209x86433,(896)380-9353x69831,Sick,Educational course,2024-03-02,2024-03-14,2024-03-15,12,2024-02-25,Approved,2024-02-26,Phone call,Christina Kelley,False,2 leaves in the past year,29,15,True,Good,Requires follow-up,None,Mcdonald Ltd
5acb400c-e556-41e2-8b53-ba513194cf02,Melissa Barrett,21,Male,Marketing,Legal secretary,Nathan Cook,214-217-3994x1622,001-921-749-3842x567,Maternity,Vacation travel,2023-08-15,2023-09-06,2023-09-07,22,2023-08-08,Denied,2023-08-11,Email,Karen Scott,False,1 leaves in the past year,5,23,False,Good,Requires follow-up,None,"Williams, Stanton and Williams"
a2892d7f-9bf8-477d-b1c0-e12defb50f96,Anna Harrison,39,Other,IT,"Nurse, adult",Anthony Lester,001-616-396-7820,418-789-3903,Maternity,Vacation travel,2023-10-13,2023-11-11,2023-11-12,29,2023-10-09,Denied,2023-10-08,Phone call,Jennifer Kane,True,4 leaves in the past year,27,24,False,Good,No comments,None,"Wright, Martin and Johnson"
247e88fd-981a-47be-b719-470839d8fc3b,Matthew Hawkins,46,Male,Marketing,"Engineer, mining",Dillon Bullock,801-372-3160x82681,2218143848,Paternity,Vacation travel,2023-09-02,2023-09-29,2023-09-30,27,2023-08-28,Approved,2023-08-30,Phone call,Kelly Lucero,False,3 leaves in the past year,17,11,True,Good,No comments,None,Martinez-Poole
a9288da2-5344-42ac-a91e-f5c5794eebd9,Gregory Williamson,34,Male,Sales,Technical sales engineer,Faith Villegas,001-908-806-7676x699,467.300.7612x3645,Maternity,Vacation travel,2024-03-14,2024-03-15,2024-03-16,1,2024-03-04,Approved,2024-03-14,Email,Robin Hayes,True,0 leaves in the past year,15,19,False,Good,No issues,None,Aguirre and Sons
2168b7c4-3c74-4754-bda6-1fb58eff8297,Tracy Peck,44,Female,HR,Licensed conveyancer,Michael Duncan,+1-380-997-9234,(621)355-5898,Paternity,Family obligation,2023-10-26,2023-11-01,2023-11-02,6,2023-10-23,Approved,2023-10-26,Phone call,Amy Levy,True,5 leaves in the past year,29,12,True,Good,No comments,None,Esparza Group
a48a523b-fbe3-4ed0-b44e-b15c9f68d6a4,Diane White,36,Other,Marketing,Textile designer,Tanya Grant,441-769-3570x1462,5668454094,Annual,Educational course,2023-05-12,2023-06-01,2023-06-02,20,2023-05-05,Approved,2023-05-12,Email,Carlos Ferguson,True,2 leaves in the past year,15,13,True,Good,No comments,None,Bell-Martin
c1642bff-634a-4ab6-b4b1-2955d19da39f,Dawn Ayers,54,Female,Marketing,Social worker,Maria Sanchez,+1-634-433-1690,542.412.3066,Paternity,Family obligation,2024-01-21,2024-01-26,2024-01-27,5,2024-01-11,Denied,2024-01-19,Email,Brandon Day,False,3 leaves in the past year,14,27,True,Good,Reviewed,early.json,Tucker-Mueller
971da141-c54a-4326-9aa0-356e8a297599,Michael Collins,18,Male,HR,"Scientist, biomedical",Joshua Martin,001-544-737-5397x40863,001-930-280-8700x94596,Annual,Educational course,2024-01-11,2024-01-14,2024-01-15,3,2024-01-08,Approved,2024-01-07,Email,Sarah Rodgers,True,3 leaves in the past year,3,14,True,Good,Reviewed,audience.mp4,Cabrera Group
796f1cc6-56ac-4e56-bb77-7ae9de137469,Christina Green,27,Female,Operations,Regulatory affairs officer,Kathy Ruiz,+1-508-354-8271x3179,794-780-2661x2035,Maternity,Medical treatment,2024-01-09,2024-01-14,2024-01-15,5,2024-01-06,Approved,2024-01-08,Phone call,Ryan Sullivan,False,1 leaves in the past year,3,26,True,Good,Please update contact details,None,Stewart-Chavez
30aa47c3-d6bb-4866-80d8-91f200ee7bc6,Jose Armstrong,42,Female,Operations,"Conservator, furniture",Dr. Donald Taylor,001-521-375-1221x417,(702)742-1515,Annual,Medical treatment,2024-02-24,2024-03-25,2024-03-26,30,2024-02-19,Approved,2024-02-20,Phone call,Kathleen Cannon,False,1 leaves in the past year,28,12,False,Good,No comments,cut.flac,"Butler, Christian and Howard"
68b128b2-3104-4ecd-b381-a9724e89d474,Trevor Brown,39,Other,IT,"Psychologist, forensic",Barbara Reed,815-582-2500x6516,712-531-8822,Annual,Vacation travel,2023-06-17,2023-06-21,2023-06-22,4,2023-06-11,Denied,2023-06-13,Email,Jeffrey Robinson,False,2 leaves in the past year,4,20,True,Good,Requires follow-up,future.avi,"Miller, Long and Thompson"
06e2da73-38fa-4c76-8345-2be43abe3a96,William Long,42,Female,Sales,"Engineer, structural",Denise White,727-207-0147,699.825.2361x6986,Maternity,Educational course,2023-06-30,2023-07-15,2023-07-16,15,2023-06-26,Denied,2023-06-26,Phone call,Rhonda Coleman,False,0 leaves in the past year,22,27,False,Good,No issues,feel.html,Osborne-Williams
7ef081fc-e0f1-4f7c-84c6-cc991979e752,Leslie Barber,27,Other,Operations,Field seismologist,Gregory Pollard,299-900-0085x977,001-452-974-8913x97872,Annual,Family obligation,2023-10-16,2023-10-30,2023-10-31,14,2023-10-11,Approved,2023-10-15,Phone call,Kevin Knight,False,2 leaves in the past year,22,19,True,Good,Please update contact details,they.key,"Montoya, Mcfarland and Hansen"
a77b431e-9054-485d-b6e3-8875eebd3fc1,Michelle Tucker,65,Female,HR,Technical sales engineer,Timothy Thompson,805.346.1088x799,(731)534-4288x591,Maternity,Educational course,2024-04-29,2024-05-09,2024-05-10,10,2024-04-24,Approved,2024-04-25,Email,Samantha Mcintosh,True,5 leaves in the past year,19,26,False,Good,No comments,None,"Neal, Villarreal and Cox"
a3ffab29-fd1e-455f-890f-ec9be444d616,Stacy Allen,20,Other,Sales,Pension scheme manager,Sarah Spencer,+1-803-220-3874x1913,496-295-9569x99540,Sick,Family obligation,2023-08-08,2023-08-14,2023-08-15,6,2023-07-31,Denied,2023-08-05,Phone call,Pamela Andrews,True,4 leaves in the past year,9,17,False,Good,Reviewed,None,Cochran LLC
3bd78ec0-b62e-41df-81a2-e874e3520616,Chase Mcmillan,42,Other,IT,"Engineer, broadcasting (operations)",Shannon Green,+1-565-225-5170x438,+1-990-565-0176x124,Annual,Educational course,2023-08-22,2023-08-23,2023-08-24,1,2023-08-13,Approved,2023-08-18,Email,Alec Burns,False,2 leaves in the past year,17,16,False,Good,No comments,then.ppt,Foster-Nelson
42e7374d-e9df-47c1-82a6-ed173fe99d70,Jack Nguyen,59,Other,HR,"Administrator, local government",Kristy Wilson,001-215-725-1479,001-667-966-2702x48957,Sick,Educational course,2023-12-23,2024-01-21,2024-01-22,29,2023-12-15,Denied,2023-12-20,Phone call,Alyssa Smith,True,2 leaves in the past year,28,16,False,Good,Reviewed,support.jpg,Morris-King
f5142ad6-2147-4058-b506-42cc6b7e7667,Courtney Frazier,52,Other,HR,"Sales professional, IT",Matthew Spencer,001-201-725-6199x1679,+1-510-708-1334x188,Annual,Family obligation,2023-05-05,2023-05-16,2023-05-17,11,2023-05-02,Approved,2023-05-01,Email,Sandy Paul,True,0 leaves in the past year,20,25,False,Good,No comments,None,"Morales, Leblanc and Padilla"
69de913c-531d-457f-8139-6770842ac6d8,Calvin Kelly,32,Other,Sales,Multimedia programmer,Donna Hardy,3233407237,7105469714,Annual,Vacation travel,2023-07-12,2023-07-28,2023-07-29,16,2023-07-05,Approved,2023-07-08,Phone call,Jessica Leach,False,3 leaves in the past year,18,27,False,Good,Please update contact details,None,George Inc
262e826f-3485-40bd-8d1b-73974a4694b1,David Fox,62,Female,IT,"Designer, fashion/clothing",April Day,577.216.0553x34549,+1-837-424-3540x92944,Sick,Vacation travel,2023-07-11,2023-08-05,2023-08-06,25,2023-07-09,Approved,2023-07-06,Email,Timothy Shelton,True,2 leaves in the past year,10,10,False,Good,Reviewed,push.mp4,Mccann-Green
06ae9bbe-c1fa-4453-916c-12a6cc54e7b2,Patrick Jackson,28,Female,Marketing,Database administrator,Dr. Michael Johnson,384-574-4491x6491,933-821-9000x555,Sick,Educational course,2023-06-29,2023-07-21,2023-07-22,22,2023-06-28,Approved,2023-06-27,Email,Jonathan Kirk,False,0 leaves in the past year,4,15,True,Good,No issues,action.jpg,Lawson-Howard
915c79ae-94f2-4a18-a010-6e608ce81597,Melanie Pope,62,Male,Marketing,"Engineer, aeronautical",Theresa Baker,+1-424-425-7170x27964,(835)977-0357x2182,Paternity,Vacation travel,2024-01-13,2024-02-08,2024-02-09,26,2024-01-09,Denied,2024-01-09,Phone call,Erica Thompson,True,0 leaves in the past year,20,13,False,Good,No comments,None,Johnson Ltd
20268037-1623-4eac-a1ce-7c6a796b3597,Kyle Cunningham,24,Female,HR,Mechanical engineer,Christopher Freeman,+1-461-707-1576,+1-984-587-6568x319,Annual,Medical treatment,2023-11-25,2023-11-28,2023-11-29,3,2023-11-17,Approved,2023-11-22,Email,Andrea Carpenter,True,3 leaves in the past year,25,13,True,Good,Requires follow-up,None,Clark LLC
62fe7d1f-eec0-4495-b3ee-395edf177065,Manuel White,49,Other,HR,Actuary,Timothy Perez,001-612-621-6506,(414)481-5918x154,Paternity,Family obligation,2024-04-30,2024-05-03,2024-05-04,3,2024-04-29,Denied,2024-04-27,Email,Edward Butler PhD,True,5 leaves in the past year,7,27,False,Good,Please update contact details,phone.xlsx,"Jones, Cannon and Thomas"
17a96983-00cb-48ac-a93b-f96eb4627b3e,Patricia Walsh,60,Other,Marketing,Pensions consultant,Pamela Henry,415-451-4608x577,001-417-707-7065x496,Maternity,Educational course,2024-02-26,2024-03-12,2024-03-13,15,2024-02-21,Approved,2024-02-23,Email,Hannah Chandler,False,3 leaves in the past year,2,29,True,Good,Please update contact details,None,Miller-Meyer
bd1c71df-930a-4eb4-a2bf-7653adef6cf6,Christina Patterson,40,Male,IT,Hydrogeologist,Catherine Nguyen,647-385-4763,001-495-889-6293,Annual,Educational course,2023-05-13,2023-05-23,2023-05-24,10,2023-05-10,Denied,2023-05-09,Email,Charles Ramirez,False,1 leaves in the past year,13,24,False,Good,No comments,None,"Jones, Brady and Smith"
2f85f134-b32d-4f11-9661-ba6eea97fa71,Melanie Riley,61,Female,Operations,Music therapist,Steven Lynch,786.492.1903x48406,463-502-1514x7724,Sick,Family obligation,2024-01-27,2024-02-11,2024-02-12,15,2024-01-19,Denied,2024-01-27,Phone call,Jasmine Smith,False,1 leaves in the past year,25,17,False,Good,No comments,None,Cervantes PLC
673a730a-13e2-4cf6-9ce3-2ab753e80cc7,Danielle Ramirez,32,Other,Sales,"Lecturer, further education",Holly Adams,+1-448-568-0776x623,6759286293,Paternity,Medical treatment,2023-10-11,2023-10-25,2023-10-26,14,2023-10-07,Approved,2023-10-07,Email,George Martinez,True,2 leaves in the past year,21,27,False,Good,No comments,None,Alexander Ltd
6cb67169-95db-428f-8efb-064e2a7c152d,Christopher Herrera,30,Other,Operations,"Psychologist, clinical",Brianna Ward,+1-206-311-7292x814,(906)222-4323x23403,Annual,Family obligation,2023-06-25,2023-07-14,2023-07-15,19,2023-06-17,Denied,2023-06-25,Email,Amanda Ramirez,False,2 leaves in the past year,6,24,True,Good,Reviewed,None,Meyer-Stevenson
3dd29f69-78de-486d-905f-13becbaf55b0,Dawn Lee,42,Female,Marketing,"Therapist, nutritional",Chad Williams,+1-426-229-3184,+1-915-289-9356x7586,Annual,Educational course,2023-06-26,2023-07-18,2023-07-19,22,2023-06-19,Approved,2023-06-22,Phone call,Scott Chapman Jr.,True,3 leaves in the past year,16,13,False,Good,No issues,case.avi,"Mcintosh, Brown and Baker"
c777e5c1-cef8-47dd-8b8b-18b6f90acd95,Kelly Harris,48,Female,IT,Insurance risk surveyor,Dr. Justin Allen,(613)211-0186x536,(678)204-9145,Maternity,Family obligation,2024-02-22,2024-02-26,2024-02-27,4,2024-02-17,Denied,2024-02-19,Email,Drew Cobb,True,0 leaves in the past year,12,26,True,Good,No comments,raise.mp4,Jordan-Webster
c38ce953-d8f5-450e-9a71-41544bbd05ec,Jeffrey Hanna,20,Male,IT,"Chemist, analytical",Laurie Morales,+1-766-373-9230x88703,(833)277-1392x9307,Paternity,Medical treatment,2024-04-23,2024-04-26,2024-04-27,3,2024-04-21,Denied,2024-04-18,Phone call,Michael Jensen,True,1 leaves in the past year,13,14,True,Good,No comments,None,"Rodriguez, Thompson and Williams"
0cd6aa8b-d2c4-4e52-b14b-fd4125482f48,Jessica Acosta,41,Female,Operations,"Scientist, research (maths)",Linda Nelson,+1-749-785-5076,001-933-900-1031,Paternity,Family obligation,2024-02-23,2024-03-14,2024-03-15,20,2024-02-19,Approved,2024-02-18,Email,Ian Butler,False,3 leaves in the past year,21,13,False,Good,No comments,None,Lee-Vaughn
11c42459-95b0-441f-a9c0-9967efed28f4,Mr. Martin Mitchell,35,Female,Marketing,Data processing manager,Lindsey Taylor DDS,+1-943-772-8073x869,296-719-4865,Sick,Educational course,2023-10-27,2023-11-14,2023-11-15,18,2023-10-19,Approved,2023-10-27,Email,Christian Kerr,True,5 leaves in the past year,18,15,True,Good,Reviewed,sign.csv,Alexander PLC
b28d4b71-f869-468f-b189-80504dce914e,Erin Zuniga,19,Female,HR,Equality and diversity officer,Jessica Smith,+1-909-757-9787,(963)821-7309x3963,Sick,Educational course,2024-02-26,2024-03-14,2024-03-15,17,2024-02-19,Approved,2024-02-25,Phone call,Tara Scott,False,5 leaves in the past year,16,22,False,Good,Requires follow-up,media.mp3,Quinn LLC
c622d8b7-c570-4801-af96-8f75d04dddfc,Jennifer Harris,33,Male,IT,Cytogeneticist,Crystal Morris,+1-742-648-7115x305,001-385-420-0726x991,Paternity,Medical treatment,2023-09-24,2023-09-30,2023-10-01,6,2023-09-19,Approved,2023-09-24,Phone call,Nicole Mason,False,1 leaves in the past year,19,13,False,Good,No comments,he.avi,Robinson PLC
8290cbbd-5858-4f98-bbdb-07d93c677bf5,Leslie Newman,40,Female,Marketing,Environmental education officer,Kimberly Huang,950.993.5520,(640)720-6588,Maternity,Family obligation,2023-06-24,2023-07-08,2023-07-09,14,2023-06-17,Denied,2023-06-19,Email,Douglas Wade,True,2 leaves in the past year,0,22,True,Good,Reviewed,strong.numbers,"Campbell, Robbins and Obrien"
1f21dfb7-f71b-4924-aa30-85865fa68aa2,Nicholas Morris,26,Female,Sales,Financial manager,Angel Thompson,443-741-1342x91850,8983028326,Paternity,Educational course,2024-03-02,2024-03-03,2024-03-04,1,2024-02-22,Denied,2024-02-28,Phone call,Robert Horn,False,5 leaves in the past year,14,18,False,Good,No comments,None,Benitez LLC
a8cfa3a2-c351-40bf-ac5f-cde3bfc628fc,Michelle Johnson,53,Other,HR,Information systems manager,Jason Davis,001-788-751-4444x9956,858.463.4748x3363,Paternity,Family obligation,2024-01-13,2024-01-20,2024-01-21,7,2024-01-09,Denied,2024-01-09,Phone call,Cynthia Freeman,False,5 leaves in the past year,18,15,True,Good,No comments,attack.mp4,"Harding, Patrick and Patel"
